id,config.fold,config.n_max,config.l_max,config.n_train,config.hidden_size,config.n_layers,config.dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,results.local.mae.train,results.local.mae.val,results.local.mae.test,results.local.rmse.train,results.local.rmse.val,results.local.rmse.test,results.structure.mae.train,results.structure.mae.val,results.structure.mae.test,results.structure.rmse.train,results.structure.rmse.val,results.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221025-233307-0370-tart-pain,4,8,8,-1,29,2,0.0128,ReLU,AdamW,0.0002945342488814,0.0001394063332706,71,0.6272958596255142,0.6324857027448998,0.6439030285236985,0.8146768312491595,0.8260771879991183,0.8364825921431537,1.0641250693308024,2.7206316492762244,3.011333325094672,1.3805766140232223,3.419632562435461,3.681161079594192,1666737187.037504,1666737384.000885,random
221025-233333-5846-mean-mode,3,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5490170419950422,0.5627800826402443,0.5271866690176241,0.7382415895089713,0.7563700695987535,0.7072607280678535,1.0089906899635923,2.975337380990205,2.807326931727553,1.3210650267953628,3.6064612876681257,3.553797402229144,1666737213.586352,1666737292.666174,random
221025-233338-4628-deep-fail,8,8,8,-1,54,5,0.34304,CELU,AdamW,0.0014470842848333,0.0001093487327504,655,0.573893738774796,0.5828720314767649,0.5840956566790325,0.7595430485047184,0.7706758834655767,0.7721544196762996,5.351645513409415,5.432150130333327,5.131388883877193,6.453823910863124,6.308057035377791,6.232978177743948,1666737218.463399,1666737303.544239,random
221025-233344-5301-lazy-deep,0,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6065041813534557,0.6027569454190387,0.59516014634281,0.790685081580631,0.7812844513224909,0.7752844178136085,1.3318627889959198,4.4464164025916215,4.351028193260586,1.6769785050661847,5.717163035235077,5.760205371009757,1666737224.530639,1666737304.099555,random
221025-233348-6326-even-seat,1,8,8,-1,15,5,0.3584,Tanh,AdamW,0.0002346228848142,5.277248004393015e-05,27,0.5493149499027552,0.5524962475693973,0.5477874150285501,0.7280507155832161,0.7290774503072368,0.7224225432114141,8.112113953158332,8.828838955781919,9.609737817419209,9.467495227088024,10.931862627907682,11.136361874886305,1666737228.633076,1666737350.57701,random
221025-233412-2553-rude-hair,5,8,8,-1,12,1,0.08,CELU,AdamW,0.0001,0.0015811388300841,5,0.4940241745524029,0.5027124657796527,0.4963775012786574,0.649909067962405,0.6651552869886247,0.6580329218140748,1.7675577221458971,2.640176269299232,2.388835436503167,2.4694244699466115,3.370955080751908,3.026618159138472,1666737252.256521,1666738027.832112,random
221025-233434-2051-oily-size,0,8,8,-1,1622,4,0.35264,Tanh,AdamW,0.0006910447514915,0.0140665875742938,199,1.219583746397977,1.2219717365785807,1.20587826580643,1.7770817783794033,1.8538334883282843,1.726396022369997,13.545034071245327,13.197585771458616,13.754722932424723,17.147698587251348,16.592453288760527,17.665524609931868,1666737274.232062,1666737658.645961,random
221025-233437-2452-ajar-shop,9,8,8,-1,1292,5,0.3878400000000001,ReLU,AdamW,8.675042376416154e-06,0.0011750700423067,502,0.5540726066707834,0.5471540981891996,0.5612434781885101,0.7194621945853203,0.7103042329121103,0.730416144809229,6.108896438615563,6.743759627975741,6.409898329717872,7.005489680030265,7.741718240987354,7.564526828466206,1666737277.245644,1666737402.035804,random
221025-233452-7113-some-belt,4,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5514231526048203,0.5525166877801039,0.565893070888981,0.7394974225640163,0.744709808285287,0.7562278852811195,0.9948891753459886,2.909707013623827,2.73083275974105,1.3443994655707667,3.624115743845343,3.49594719513126,1666737292.711956,1666737382.070574,random
221025-233503-5467-twin-rate,9,8,8,-1,54,5,0.34304,CELU,AdamW,0.0014470842848333,0.0001093487327504,655,0.5663985627527875,0.5576081391474109,0.5739907817188591,0.7469643633874875,0.7351989685069661,0.7578722490565221,4.892539043294978,4.955986288418057,5.026464686258766,5.870666825292333,5.952557970719206,5.869673475458829,1666737303.563549,1666737425.167871,random
221025-233504-1020-lean-crew,1,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6183915595801147,0.6270585838075616,0.6106554025949616,0.80860197178557,0.8148658068011747,0.7917012621573629,1.835036823860541,5.072796891153505,4.742547135318538,2.3999484491429497,6.792311083388633,6.289036723504878,1666737304.102369,1666737328.260497,random
221025-233528-2641-wary-rope,2,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.5886732564298754,0.5657519753568446,0.586247964638019,0.766165141145174,0.7365469806077346,0.7625696367659897,1.3460154623696072,4.5982640324313655,4.7305721286521685,1.7747058802420206,6.479933768673325,7.109108223652751,1666737328.264447,1666737381.978361,random
221025-233542-7439-oval-land,0,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5656189681934538,0.5488730844959937,0.5528637872764948,0.756087009611757,0.7262376035773466,0.7384541680485517,1.3137465391034904,2.988398428238736,3.048699967525054,1.6942198726538458,3.669864242405836,3.8304230599156575,1666737342.744362,1666737475.31587,random
221025-233550-5803-near-link,2,8,8,-1,15,5,0.3584,Tanh,AdamW,0.0002346228848142,5.277248004393015e-05,27,0.5538456422326269,0.5294990152488945,0.5545667120862892,0.7336256583676707,0.7042564193963761,0.7326719921438294,8.943439835823304,8.986648774215126,9.89729050185746,10.185928554311324,10.887931984956255,12.14382762490765,1666737350.580757,1666737537.25249,random
221025-233608-2174-rash-view,2,8,8,-1,880,4,0.3328,CELU,AdamW,0.1367106880724677,9.052791215135608e-05,79,0.5300777741828314,0.5166898658507132,0.5329846623375523,0.7047889378555506,0.6832654021072098,0.7075365707288845,1.809597581879856,2.338305546484067,2.909341080419869,2.3777203461104386,2.94961108561176,3.648816004467167,1666737368.217893,1666737508.775099,random
221025-233621-9819-able-bite,3,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6370844374876992,0.651642508957995,0.6155755282338017,0.8289262804073547,0.8467750302949144,0.7980700613597882,1.9117062877637985,4.99398140844526,5.0064137661993415,2.3972196150778102,6.132488147265319,6.461318552340597,1666737381.98236,1666737450.886474,random
221025-233623-2995-dark-card,5,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5547818354083529,0.5594241540936719,0.554620706976158,0.739556930325381,0.7547774306652362,0.7439761825239011,1.7505582369479111,3.0734254439197866,3.0073833412835635,2.29697699897469,4.054756528236397,3.88220130979748,1666737383.300498,1666737474.797222,random
221025-233624-0060-open-ball,5,8,8,-1,29,2,0.0128,ReLU,AdamW,0.0002945342488814,0.0001394063332706,71,0.5568593686831133,0.5614757699904068,0.5628086973937755,0.7183844252377962,0.7308396067943149,0.7280055002949714,1.2552383927011128,2.831169245199222,2.7592025948472005,1.6469952077620735,3.613820703671269,3.5839348473285413,1666737384.00727,1666737542.861887,random
221025-233730-8890-cool-mail,4,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6233750763679166,0.616672376605419,0.632620941289939,0.8111656410644219,0.8030091370989156,0.8294173802808538,1.4087848630937378,4.530338520637458,4.658854734294091,1.779734688843699,5.6157771420589935,5.8561783198968085,1666737450.889384,1666737510.294889,random
221025-233754-8059-vast-card,6,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5405159128740402,0.5456364329237579,0.5438313573481242,0.7219403851768179,0.725235229295984,0.7314466411218428,1.4710512097436377,2.8404268250420435,2.924787239369444,1.860082113795656,3.825006077300203,3.720327857634784,1666737474.807083,1666737623.723913,random
221025-233756-0049-evil-jury,1,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.56801340720014,0.5667303543260535,0.5523000849086406,0.7588608686858727,0.7578251421827298,0.7295909039291391,1.1945897668779313,2.715897079250704,2.820334314551892,1.477683320557764,3.4749627909494825,3.613422709332906,1666737476.954518,1666737582.772489,random
221025-233828-7807-sore-park,3,8,8,-1,880,4,0.3328,CELU,AdamW,0.1367106880724677,9.052791215135608e-05,79,0.5368252423988152,0.5466090384550742,0.5208460690978152,0.7126611656392172,0.7249661581789755,0.6900108649652801,1.7968950469443654,2.8823754405875324,2.460721858523139,2.24834525310604,3.518712120545587,2.9687405754785496,1666737508.781279,1666737671.727306,random
221025-233830-2987-limp-kiss,5,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6306369166332375,0.6393354257564796,0.6285889624731126,0.8251469549423683,0.8419074935807648,0.8247770017763607,1.476711139520788,4.897201151777232,5.286628703365677,1.834553714165859,6.253569481896098,6.617027901938864,1666737510.299151,1666737536.925527,random
221025-233851-5284-idle-tear,9,8,8,-1,408,1,0.192,Tanh,AdamW,7.742636826811277e-06,0.0001825870636274,7,0.5667891928117879,0.555767134792345,0.574726323239928,0.7397542766585545,0.7253514756218906,0.7513356972150592,0.7988939686358958,3.1522793811922902,3.4902628098621635,0.991465360612228,4.009893414273138,4.307700315510832,1666737531.528789,1666738222.85818,random
221025-233856-9293-dark-call,6,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6261306431243179,0.6319466799532706,0.6290283029178378,0.8170223825245431,0.8185506727760339,0.8258856147030924,1.0781915803488535,4.497836760098037,4.673000768707537,1.3389622139493431,5.85123676400076,5.71997676823148,1666737536.929691,1666737576.07789,random
221025-233857-2548-dark-push,3,8,8,-1,15,5,0.3584,Tanh,AdamW,0.0002346228848142,5.277248004393015e-05,27,0.549909018669054,0.5683086697014603,0.5264422214232672,0.7255963000128751,0.7532759770836557,0.6971884224776902,7.692300295736111,8.577915233292728,7.545424669100121,9.160317514842053,10.096441026396338,9.491435640482598,1666737537.255149,1666737740.006151,random
221025-233902-8664-drab-rich,6,8,8,-1,29,2,0.0128,ReLU,AdamW,0.0002945342488814,0.0001394063332706,71,0.532965304611193,0.5443553127877736,0.5358245964553717,0.6895188858621805,0.7004890340473777,0.7006711501872093,1.1576250952658078,2.744970926110303,3.0627024101426943,1.5131451524603614,3.5506138890645547,3.767691724510291,1666737542.86686,1666737719.926597,random
221025-233908-4432-gray-test,1,8,8,-1,1622,4,0.35264,Tanh,AdamW,0.0006910447514915,0.0140665875742938,199,1.5184830762918844,1.5224625769406777,1.4940701791399016,2.398947766677668,2.42983329829829,2.382116424094418,18.60126164528664,19.3592642012675,19.11776397109735,23.70024903288179,25.25920112822908,23.71329822028085,1666737548.443816,1666737943.336869,random
221025-233925-1656-numb-fire,0,8,8,-1,13,6,0.23104,CELU,AdamW,0.2862794165665945,0.0040656150403151,924,0.4626680717483606,0.4537120904656678,0.4563261411788681,0.6080706804800516,0.5919625546193507,0.599988768102357,4.185218386844923,5.118490324876016,4.410607602714161,5.122578623875795,6.321920813061379,5.483743233136044,1666737565.166075,1666737671.370172,random
221025-233926-3751-aged-read,0,8,8,-1,288,1,0.2816,Tanh,AdamW,0.0022804717221467,0.0001008457277365,51,0.5940136762448782,0.5893344319862117,0.5839339208158166,0.7800364387743103,0.7706647626379872,0.7641169162172051,1.748633960987061,3.8926825689415727,3.086600518281992,2.3096191846915617,4.96827785594966,4.025070709132997,1666737566.376113,1666737742.734252,random
221025-233936-0817-slim-sell,7,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6291017278084006,0.6337844325423283,0.6277548178176962,0.8189067139993864,0.8234083908602162,0.8126215114922755,1.209752410412005,4.392848799883408,4.285382162835702,1.513172680253606,5.6130979522691655,5.475279906887987,1666737576.082115,1666737607.810686,random
221025-233942-7761-lone-talk,2,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5670491362789859,0.5462715448373049,0.5636043418136466,0.7543104733275088,0.7277353960741039,0.7533685591367738,1.9160828487793888,3.2248702258558173,3.189624119417382,2.451389653464761,4.200844678392203,4.064234496734105,1666737582.776707,1666737684.53949,random
221025-234007-8150-sick-goal,8,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6240632346398041,0.630939340357826,0.6346434776312693,0.8142121885505027,0.8236305933681619,0.8298635324765051,1.813961392761692,4.544679487175702,4.535981703015622,2.280376882457386,5.848490652923787,5.826420116042447,1666737607.815414,1666737672.751027,random
221025-234023-7282-numb-site,7,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5575186806358978,0.5585062568376463,0.5586587335396659,0.7468391728969662,0.7424258721386058,0.7464299084454956,0.8919093307322804,2.594526209415203,2.877718344375671,1.165557645445808,3.252350421390165,3.7954268046855,1666737623.728815,1666737787.992766,random
221025-234058-6501-nice-high,1,8,8,-1,1622,4,0.35264,Tanh,AdamW,0.0006910447514915,0.0140665875742938,199,1.7289954632936824,1.7552851508934275,1.70127921262538,2.47532973265762,2.501136506764292,2.4471749472120345,23.273121323488457,24.90279871988285,22.07831015688097,29.36415937642232,30.91941012100192,27.450374138845145,1666737658.669432,1666738258.967097,random
221025-234111-3729-ajar-rise,1,8,8,-1,13,6,0.23104,CELU,AdamW,0.2862794165665945,0.0040656150403151,924,0.4759286080675722,0.4792100308426484,0.4698740488313318,0.631453943318835,0.6317519408810038,0.6182595624601495,3.2511100805941777,4.109164533142575,4.201277710264336,4.0042638349564905,5.144282971221884,5.130314866905813,1666737671.373462,1666737736.28705,random
221025-234111-7340-grim-mark,4,8,8,-1,880,4,0.3328,CELU,AdamW,0.1367106880724677,9.052791215135608e-05,79,0.514889011734485,0.5201428435674785,0.5249202402393506,0.6806881372395458,0.693537334531938,0.6953387965907303,1.226214008589772,2.336178443116936,2.5304741129489985,1.6013361700719435,2.9547155121093884,3.1643577465033297,1666737671.734463,1666737956.837577,random
221025-234112-1117-free-show,1,8,8,-1,17,1,0.224,ReLU,AdamW,0.0012915496650148,0.0008274085499715,9,0.5409107412365899,0.541485785322269,0.5234658841308624,0.7206834869248495,0.7208845549657996,0.6932036393289036,2.8079740434197835,3.40995562478901,3.863647201347681,3.5045275524425388,4.363693361149127,4.802106563504683,1666737672.130132,1666737905.653574,random
221025-234112-7559-back-hook,9,8,8,-1,86,4,0.0608,Tanh,AdamW,0.0027045733569217,0.01297276360702,105,0.6027493927155237,0.598972623386261,0.6092469810566408,0.7891564620962226,0.7813936439657223,0.7997865816994262,1.5584231958010024,4.8093178577138005,4.830944761487985,1.907560448547996,6.097022286600886,6.252413342069133,1666737672.756295,1666737704.122731,random
221025-234124-5436-easy-gain,3,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5425859310072871,0.5552711647926377,0.5192644891760972,0.7260262448832108,0.738233220439158,0.6926676732968605,0.7474426900388299,2.574465825509777,2.5730112038231905,0.9597123368306574,3.196362890117596,3.2636250256318107,1666737684.562006,1666737949.961307,random
221025-234159-9315-fond-fail,7,8,8,-1,29,2,0.0128,ReLU,AdamW,0.0002945342488814,0.0001394063332706,71,0.594483174880569,0.602375017182366,0.5966676870340353,0.7677937538226131,0.7739779157336264,0.7682152188046039,1.2762692753052098,2.7066182527680525,2.9660331638956143,1.6810741997275298,3.308798679637952,3.753488151048364,1666737719.931962,1666737912.369108,random
221025-234216-2907-fine-fear,2,8,8,-1,13,6,0.23104,CELU,AdamW,0.2862794165665945,0.0040656150403151,924,0.4722677169359291,0.4549774840873801,0.4753545554575942,0.62519428329846,0.6023384452523397,0.6268457992734813,3.273574456823399,3.2496759490256,3.969729654944613,4.111110782798007,4.410132989987514,5.401148431561907,1666737736.291316,1666737786.851553,random
221025-234220-0103-blue-hour,4,8,8,-1,15,5,0.3584,Tanh,AdamW,0.0002346228848142,5.277248004393015e-05,27,0.5726312677693899,0.5760730594975144,0.5925062562581108,0.749132039500854,0.7575174390061781,0.7773877147202518,8.097020338364883,8.469463051419126,8.896610447517432,9.769735363716627,10.030986813119096,10.58153104086881,1666737740.011677,1666737838.112278,random
221025-234222-7369-weak-gain,1,8,8,-1,288,1,0.2816,Tanh,AdamW,0.0022804717221467,0.0001008457277365,51,0.5805370047677829,0.5753058912337264,0.5761801841939989,0.762817846079809,0.7575889594252286,0.7534685456373873,1.818383766715068,3.479885540164004,3.939500333390265,2.42281648601475,4.513440326743829,5.001954091780388,1666737742.737468,1666737877.778142,random
221025-234306-8557-late-view,3,8,8,-1,13,6,0.23104,CELU,AdamW,0.2862794165665945,0.0040656150403151,924,0.4754575177255003,0.4844178664449809,0.459191997019958,0.6254008131809199,0.6367462087603464,0.6042601766972894,2.7144820094265105,3.3481824428722966,3.255467308154262,3.417975916626556,4.075509092993979,3.938907140285132,1666737786.856199,1666737848.105216,random
221025-234307-9956-full-ship,8,8,8,-1,320,2,0.1472,ReLU,AdamW,0.0003300034791125,0.0011437866001591,17,0.5545430740860462,0.5532839869998756,0.5579738321332586,0.7415132708522731,0.7378416886724332,0.7423984960239711,1.2821796483811976,3.192530148201064,2.7431450060612854,1.6257665401938377,3.85754888243905,3.322249607061144,1666737788.008039,1666738011.68749,random
221025-234358-1158-fake-sort,5,8,8,-1,15,5,0.3584,Tanh,AdamW,0.0002346228848142,5.277248004393015e-05,27,0.5302605870734679,0.5291158714117953,0.5277472019798432,0.7003776028212262,0.7053365150617225,0.6996692345457877,8.294810721579571,8.529522307495045,8.580159473203052,9.705829244478702,9.791497213241204,9.993339940104216,1666737838.116201,1666737965.187429,random
